"SYMBOL","GENENAME","ENTREZID","iso_ref","gene_ref","isoform_id","gene_id","condition_1","condition_2","gene_biotype","iso_biotype","gene_overall_mean","gene_value_1","gene_value_2","gene_stderr_1","gene_stderr_2","gene_log2_fold_change","gene_q_value","iso_overall_mean","iso_value_1","iso_value_2","iso_stderr_1","iso_stderr_2","iso_log2_fold_change","iso_q_value","IF_overall","IF1","IF2","dIF","isoform_switch_q_value","gene_switch_q_value","PTC","IR","switchConsequencesGene"
"Plcg1","phospholipase C, gamma 1","18803","isoComp_00055838","geneComp_00019724","ENSMUST00000143997.2","Plcg1","sgC9","sgNTC","protein_coding","protein_coding",66.6852056824698,76.6014971055651,56.7689142593744,8.27276697095439,3.1986639941068,-0.432205652234791,NA,3.26788706152886,2.58848021241655,3.94729391064117,0.212936365047708,0.164027190792354,0.606846146295731,NA,0.0527166666666667,0.0351,0.0703333333333333,0.0352333333333333,0.0535249508261119,0.000299758428250909,FALSE,2,TRUE
"Chrnb1","cholinergic receptor nicotinic beta 1 subunit","11443","isoComp_00013972","geneComp_00003910","ENSMUST00000154816.2","Chrnb1","sgC9","sgNTC","protein_coding","retained_intron",5.9170875251231,5.0165761780689,6.81759887217731,0.324988944503592,0.381394585463608,0.441802249611097,NA,0.252563868438795,0.32185155955193,0.183276177325659,0.136094040610866,0.110417153991955,-0.77987422825795,NA,0.0461666666666667,0.0635,0.0288333333333333,-0.0346666666666667,0.830809006494771,3.52621690131352e-08,TRUE,1,TRUE
"Sgf29","SAGA complex associated factor 29","75565","isoComp_00065707","geneComp_00022090","ENSMUST00000152231.8","Sgf29","sgC9","sgNTC","protein_coding","retained_intron",18.403447527872,15.5363207595825,21.2705742961616,1.55168898501631,2.46032956301026,0.452963897117297,NA,0.403376494476048,5.51506424580535e-06,0.806747473887851,5.51506424580535e-06,0.425153667210011,6.35102274619709,NA,0.01695,0,0.0339,0.0339,0.370598731074513,6.43191377698356e-05,FALSE,1,TRUE
"Saal1","serum amyloid A-like 1","78935","isoComp_00064032","geneComp_00021687","ENSMUST00000210791.2","Saal1","sgC9","sgNTC","protein_coding","retained_intron",16.4926490596128,18.0858202663005,14.8994778529252,1.22140512058184,0.850008777760644,-0.279426771519805,NA,0.528293190215538,0.29738951133653,0.759196869094545,0.294198775152348,0.147046180874527,1.32328495179611,NA,0.0334666666666667,0.0165333333333333,0.0504,0.0338666666666667,0.343392457847996,0.00135386769232403,FALSE,2,TRUE
"Pxdn","peroxidasin","69675","isoComp_00059449","geneComp_00020552","ENSMUST00000155318.2","Pxdn","sgC9","sgNTC","protein_coding","retained_intron",40.6514491982104,34.3679222161709,46.9349761802499,1.75973724977888,1.15385764878616,0.4494884243245,NA,0.81592615705657,1.34482177866393,0.287030535449205,0.237679904534293,0.132238097390008,-2.18941992708936,NA,0.02235,0.0387,0.006,-0.0327,0.0062710926173676,0.00590230229436419,FALSE,1,TRUE
"Golga1","golgin A1","76899","isoComp_00035773","geneComp_00014537","ENSMUST00000136261.2","Golga1","sgC9","sgNTC","protein_coding","retained_intron",5.87751815021085,5.43730289482961,6.3177334055921,0.0374995022118572,0.211890352004947,0.216146728934957,NA,0.503897397990549,0.56863298882021,0.439161807160888,0.0681041959331062,0.227592857654917,-0.365413317400801,NA,0.0884166666666667,0.1047,0.0721333333333333,-0.0325666666666667,0.749302676043437,3.87952969427524e-06,FALSE,1,TRUE
"Bcl2l2","BCL2-like 2","12050","isoComp_00009220","geneComp_00002699","ENSMUST00000133397.4","Bcl2l2","sgC9","sgNTC","protein_coding","protein_coding",8.2993533121924,7.26626016650002,9.33244645788478,0.592177954146117,0.599578166589192,0.360603262229009,NA,0.999647080486444,1.0017024682368,0.997591692736083,0.0993405329971964,0.173318434483278,-0.00587393727611322,NA,0.125766666666667,0.141966666666667,0.109566666666667,-0.0324,0.815127697835254,1.03429723425702e-06,FALSE,1,TRUE
"Unc13a","unc-13 homolog A","382018","isoComp_00078040","geneComp_00024966","ENSMUST00000175780.2","Unc13a","sgC9","sgNTC","protein_coding","retained_intron",3.37677302277663,4.33891369805722,2.41463234749603,0.423149334629047,0.220248095346525,-0.842889074787966,NA,0.191457751746362,0.197698675869501,0.185216827623222,0.0449368975476851,0.0270573936236058,-0.0894146005976731,NA,0.0602833333333333,0.0443333333333333,0.0762333333333333,0.0319,0.686475672084557,0.0358286183607875,TRUE,1,TRUE
"Nfkbid","nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, delta","243910","isoComp_00050081","geneComp_00018166","ENSMUST00000153042.2","Nfkbid","sgC9","sgNTC","protein_coding","retained_intron",2.96417347315526,2.81198113966569,3.11636580664482,0.319304450756699,0.134131787960905,0.147778247707007,NA,0.0552374410769218,0.109617459202774,0.000857422951069386,0.108065094830769,0.000546124025012294,-3.46167435876662,NA,0.0160833333333333,0.0319,0.000266666666666667,-0.0316333333333333,0.808043223104286,1.5951199428673e-09,FALSE,1,FALSE
"Sdr39u1","short chain dehydrogenase/reductase family 39U, member 1","654795","isoComp_00064730","geneComp_00021863","ENSMUST00000227139.2","Sdr39u1","sgC9","sgNTC","protein_coding","retained_intron",45.5032970961994,36.5961058063353,54.4104883860636,1.99732412301493,4.87316337495829,0.57206559734811,NA,5.43022970980758,3.68935818971049,7.17110122990466,0.210603710081927,0.530124425903885,0.956930103991322,NA,0.1167,0.100933333333333,0.132466666666667,0.0315333333333333,0.0966788080437693,0.000113123019980901,TRUE,1,TRUE
"Rab3il1","RAB3A interacting protein (rabin3)-like 1","74760","isoComp_00059882","geneComp_00020648","ENSMUST00000113161.10","Rab3il1","sgC9","sgNTC","protein_coding","protein_coding",4.90295426918251,6.18857767291807,3.61733086544694,0.261490097463852,0.111655554153327,-0.77302886620603,NA,0.0678397197688508,0.0151715506856726,0.120507888852029,0.00938109818231577,0.0520087905035042,2.37427101534327,NA,0.0181,0.00243333333333333,0.0337666666666667,0.0313333333333333,0.252853802335913,0.0135786756394894,FALSE,1,TRUE
"Pcyt1a","phosphate cytidylyltransferase 1, choline, alpha isoform","13026","isoComp_00053858","geneComp_00019276","ENSMUST00000123199.8","Pcyt1a","sgC9","sgNTC","protein_coding","retained_intron",24.5250399725739,20.9239427098179,28.1261372353299,0.258219224527973,0.648649623154931,0.426580221775816,NA,0.438000277311657,1.51499709725537e-06,0.875999039626217,9.33796876667452e-07,0.167828446650104,6.46901467854205,NA,0.0154666666666667,0,0.0309333333333333,0.0309333333333333,9.99060567898629e-05,7.05773172851154e-38,FALSE,1,FALSE
"Pcyt2","phosphate cytidylyltransferase 2, ethanolamine","68671","isoComp_00053868","geneComp_00019278","ENSMUST00000124468.8","Pcyt2","sgC9","sgNTC","protein_coding","retained_intron",36.0912744163566,32.7014034941572,39.481145338556,0.468897385182326,0.613692788367265,0.271735549962509,NA,1.20403100615496,0.541051565536592,1.86701044677334,0.105398361003937,0.231945739922606,1.76817744698423,NA,0.0318166666666667,0.0165,0.0471333333333333,0.0306333333333333,0.0373806306340956,0.0123002001325017,FALSE,1,FALSE
"Slc6a8","solute carrier family 6 (neurotransmitter transporter, creatine), member 8","102857","isoComp_00067574","geneComp_00022550","ENSMUST00000033752.14","Slc6a8","sgC9","sgNTC","protein_coding","protein_coding",86.0317396186834,75.551182269627,96.5122969677399,2.34239068340055,3.82877769355974,0.353216973113063,NA,32.7220762344731,27.4306420344931,38.0135104344531,0.711183335367756,0.823240493784915,0.47057749474028,NA,0.379633333333333,0.364366666666667,0.3949,0.0305333333333333,0.847194999939894,2.57074054709132e-06,FALSE,1,FALSE
"Hyou1","hypoxia up-regulated 1","12282","isoComp_00038930","geneComp_00015434","ENSMUST00000161318.8","Hyou1","sgC9","sgNTC","protein_coding","protein_coding",65.4787623378686,56.7208706688886,74.2366540068486,4.01956368904437,1.00563326583583,0.388192005277442,NA,2.61486677886242,1.31006169859984,3.919671859125,0.63934774337132,0.931309535252111,1.5738034860628,NA,0.0373333333333333,0.0221333333333333,0.0525333333333333,0.0304,0.328115164713897,3.85365746307876e-07,FALSE,1,FALSE
"Cul5","cullin 5","75717","isoComp_00016698","geneComp_00004565","ENSMUST00000141180.8","Cul5","sgC9","sgNTC","protein_coding","retained_intron",10.7829404048237,8.64783774503064,12.9180430646168,0.601738644992414,0.776958713812808,0.578425240343455,NA,0.18162600144222,0.302237697421204,0.0610143054632371,0.0629412396449396,0.0407926395132443,-2.13646314642391,NA,0.0195666666666667,0.0346,0.00453333333333333,-0.0300666666666667,0.0400476649573099,0.037201558727873,TRUE,1,TRUE
"Cep68","centrosomal protein 68","216543","isoComp_00013322","geneComp_00003751","ENSMUST00000162811.2","Cep68","sgC9","sgNTC","protein_coding","protein_coding",11.4767279809671,12.0525809044191,10.9008750575151,0.0831187672094239,0.141470860534746,-0.144771807501874,NA,1.04915105382405,0.937062118753,1.16123998889509,0.137043578013077,0.170188903304837,0.306505754863549,NA,0.0922666666666667,0.0776333333333333,0.1069,0.0292666666666667,0.699086881870197,0.0365591781855375,FALSE,1,TRUE
"Wsb1","WD repeat and SOCS box-containing 1","78889","isoComp_00080103","geneComp_00025525","ENSMUST00000150416.8","Wsb1","sgC9","sgNTC","protein_coding","retained_intron",109.695889493132,121.68475896117,97.7070200250928,2.96155715010944,7.00613946732574,-0.316585263706085,NA,14.330324329608,17.5078074372319,11.1528412219842,2.35772040738949,0.214794359581522,-0.650117939889528,NA,0.129233333333333,0.1434,0.115066666666667,-0.0283333333333333,0.611329566106215,3.48347428993328e-16,FALSE,1,TRUE
"Ung","uracil DNA glycosylase","22256","isoComp_00078107","geneComp_00024983","ENSMUST00000112275.8","Ung","sgC9","sgNTC","protein_coding","protein_coding",8.07975675931505,8.7730108912531,7.38650262737701,1.25062630752481,0.512536892020195,-0.24787232671753,NA,0.138848317210261,0.0350969687663158,0.242599665654207,0.0217905817324702,0.0766423177815624,2.48575035975206,NA,0.01775,0.0036,0.0319,0.0283,0.126904269701973,1.56122784502812e-22,FALSE,1,TRUE
"Glyr1","glyoxylate reductase 1 homolog (Arabidopsis)","74022","isoComp_00027466","geneComp_00007868","ENSMUST00000231063.2","Glyr1","sgC9","sgNTC","protein_coding","retained_intron",53.0112652019419,47.4822807809762,58.5402496229076,0.398699706285016,1.65703236595299,0.301982279318515,NA,0.960717437482453,1.58848932921866,0.332945545746248,0.278025093893817,0.181332742034922,-2.22065769052456,NA,0.0194833333333333,0.0334,0.00556666666666667,-0.0278333333333333,0.142572662094271,1.63912567438731e-05,TRUE,1,FALSE
"Spink10","serine peptidase inhibitor, Kazal type 10","328971","isoComp_00069396","geneComp_00022995","ENSMUST00000055725.12","Spink10","sgC9","sgNTC","protein_coding","protein_coding",3.04584338411951,1.76959989147511,4.32208687676391,0.519257546909189,0.503328044685032,1.28350925976009,NA,0.244079264894341,0.0912488884292722,0.39690964135941,0.0322288098195641,0.0542653477871146,2.00680239486615,NA,0.08315,0.0696,0.0967,0.0271,0.780308937696376,0.00147069769342857,FALSE,1,TRUE
"Ddx46","DEAD box helicase 46","212880","isoComp_00017933","geneComp_00004902","ENSMUST00000224551.2","Ddx46","sgC9","sgNTC","protein_coding","retained_intron",32.7743083607681,26.0409473813574,39.5076693401788,1.05577046483634,2.1459594121175,0.601162023444623,NA,2.32174105358981,2.2598223079504,2.38365979922922,0.0505097198904571,0.528440257773965,0.0766387615056637,NA,0.0736,0.087,0.0602,-0.0268,0.462190892748684,5.56756011566457e-05,TRUE,1,TRUE
"Cacnb3","calcium channel, voltage-dependent, beta 3 subunit","12297","isoComp_00010585","geneComp_00003061","ENSMUST00000230064.2","Cacnb3","sgC9","sgNTC","protein_coding","retained_intron",42.5886851502895,48.6572006743037,36.5201696262752,1.62230351020889,0.984057209629287,-0.4138613407226,NA,1.5460252843911,1.19586632641759,1.89618424236462,0.123276324387927,0.406658194586923,0.660617580364361,NA,0.0380833333333333,0.0247333333333333,0.0514333333333333,0.0267,0.187818072831,0.0326479003115122,FALSE,2,FALSE
"Zfp40","zinc finger protein 40","22700","isoComp_00081636","geneComp_00025873","ENSMUST00000151447.2","Zfp40","sgC9","sgNTC","protein_coding","protein_coding",2.03147470733847,1.60991785272432,2.45303156195261,0.0585309273319059,0.167917437981097,0.604514460246028,NA,0.210281493010169,0.129557412300189,0.291005573720149,0.104754124777053,0.165595620646676,1.10893144944622,NA,0.0978,0.0847,0.1109,0.0262,1,0.0216184319943668,FALSE,1,FALSE
"Klhl17","kelch-like 17","231003","isoComp_00041865","geneComp_00016194","ENSMUST00020183764.1","Klhl17","sgC9","sgNTC","protein_coding","retained_intron",22.0510975248214,21.7094204222066,22.3927746274362,0.821678813584028,0.538004874823381,0.0446918182831927,NA,0.735706657260261,0.437601319963,1.03381199455752,0.190649598354787,0.358140896471117,1.2215756894344,NA,0.0336666666666667,0.0205666666666667,0.0467666666666667,0.0262,0.777564694450646,0.000425411184408202,FALSE,1,TRUE
"Rhbdd2","rhomboid domain containing 2","215160","isoComp_00061627","geneComp_00021020","ENSMUST00000084599.4","Rhbdd2","sgC9","sgNTC","protein_coding","retained_intron",9.04990363273537,5.05713481257279,13.042672452898,0.629280720425083,2.08253453124314,1.36510310200959,NA,1.19822552321423,0.751908896189841,1.64454215023861,0.0347410026480913,0.249737690989989,1.11874163982983,NA,0.14075,0.1538,0.1277,-0.0261,0.840719417322301,4.31957526838489e-06,FALSE,1,TRUE
"Ift20","intraflagellar transport 20","55978","isoComp_00039230","geneComp_00015524","ENSMUST00000137120.8","Ift20","sgC9","sgNTC","protein_coding","retained_intron",57.3447940735506,57.1835173231549,57.5060708239462,2.32088238836562,2.17572347913452,0.00811349024980022,NA,2.95490712383603,3.69630605012393,2.21350819754813,0.0218347511208355,0.331752546958414,-0.737144293993245,NA,0.0518833333333333,0.0649,0.0388666666666667,-0.0260333333333333,0.216893886943818,0.000404458962407641,FALSE,1,FALSE
"Jmjd4","jumonji domain containing 4","194952","isoComp_00040785","geneComp_00015907","ENSMUST00000126158.2","Jmjd4","sgC9","sgNTC","protein_coding","retained_intron",3.86858303116884,2.6342504362769,5.10291562606079,0.238935030233584,0.156447162840438,0.951287398105138,NA,0.091324914719599,0.0179290873561527,0.164720742083045,0.0110925235766999,0.0582630520597636,2.64521055257949,NA,0.0197,0.0067,0.0327,0.026,0.516147812501192,0.00967198731017079,FALSE,1,FALSE
"Tcf7l2","transcription factor 7 like 2, T cell specific, HMG box","21416","isoComp_00072257","geneComp_00023621","ENSMUST00000111654.8","Tcf7l2","sgC9","sgNTC","protein_coding","retained_intron",4.84461458074681,3.82899333838159,5.86023582311203,0.337335693566077,0.270055943252368,0.612690404678883,NA,0.149139324303344,0.0573519502384428,0.240926698368246,0.029026123499696,0.0605450008338927,1.89747435434619,NA,0.02925,0.0164333333333333,0.0420666666666667,0.0256333333333333,0.624066903317697,0.0247032138214266,FALSE,1,TRUE
"Stk36","serine/threonine kinase 36","269209","isoComp_00070515","geneComp_00023240","ENSMUST00000145673.8","Stk36","sgC9","sgNTC","protein_coding","retained_intron",5.67916997328621,6.17567080305126,5.18266914352116,0.115431992424745,0.464651015968374,-0.252453750784729,NA,0.252690052493278,0.208465992137777,0.296914112848779,0.109819187686861,0.0632454688514754,0.490426269110788,NA,0.0458,0.0334,0.0582,0.0248,0.63180075896391,0.0211956759532884,TRUE,1,TRUE
"Gm26740","predicted gene, 26740","102637787","isoComp_00030805","geneComp_00010537","ENSMUST00000243796.1","Gm26740","sgC9","sgNTC","lncRNA","lncRNA",4.84971064974775,5.19198270826505,4.50743859123044,0.702127633189255,0.182383171093672,-0.203556614036068,NA,0.770227404390671,0.739343569527604,0.801111239253738,0.146875701449833,0.175619347809803,0.114272447976414,NA,0.16315,0.1508,0.1755,0.0247,0.682988841181295,0.0468783318387444,FALSE,1,TRUE
"Cdk2","cyclin dependent kinase 2","12566","isoComp_00012735","geneComp_00003624","ENSMUST00000219099.2","Cdk2","sgC9","sgNTC","protein_coding","retained_intron",33.9636964912586,30.9376591268043,36.989733855713,0.687279685612998,0.207651439036707,0.257684604796282,NA,2.71854878300068,2.86719734810401,2.56990021789734,0.488187647402814,0.26961787176224,-0.157348911492634,NA,0.0814333333333333,0.0934666666666667,0.0694,-0.0240666666666667,0.698534263464221,0.0255863083759885,FALSE,2,TRUE
"Fancl","Fanconi anemia, complementation group L","67030","isoComp_00024410","geneComp_00007123","ENSMUST00000143471.2","Fancl","sgC9","sgNTC","protein_coding","protein_coding_CDS_not_defined",7.12995245614084,6.35051523978151,7.90938967250017,0.500445086822852,0.275493602895811,0.31624561252907,NA,0.119988343118177,0.183453208693754,0.0565234775425997,0.0778887331943075,0.0282674437767684,-1.54004916491191,NA,0.0190666666666667,0.0310333333333333,0.0071,-0.0239333333333333,0.617727425499475,0.0310560723123508,FALSE,2,FALSE
"Kdm3a","lysine (K)-specific demethylase 3A","104263","isoComp_00041381","geneComp_00016078","ENSMUST00000206582.2","Kdm3a","sgC9","sgNTC","protein_coding","retained_intron",23.9650532653995,27.9384949384376,19.9916115923614,2.71512666578247,2.32170903147568,-0.482654347088076,NA,0.319138736213591,0.110006316328512,0.528271156098669,0.0601189908662473,0.0387495815407198,2.16522277726181,NA,0.0152833333333333,0.00356666666666667,0.027,0.0234333333333333,0.0301368760295749,0.00150372366847355,FALSE,1,FALSE
"Txndc9","thioredoxin domain containing 9","98258","isoComp_00077129","geneComp_00024791","ENSMUST00000194747.2","Txndc9","sgC9","sgNTC","protein_coding","retained_intron",54.0628321575199,49.3576722312125,58.7679920838273,1.95333258721906,3.11211087846996,0.251709454711872,NA,3.84450595581095,4.16905368886838,3.51995822275352,0.545226948975905,0.492362269227118,-0.243525184054185,NA,0.07245,0.084,0.0609,-0.0231,0.556087945327946,7.72027016245212e-26,TRUE,1,TRUE
"Ccl27a","C-C motif chemokine ligand 27A","20301","isoComp_00011880","geneComp_00003392","ENSMUST00000133556.8","Ccl27a","sgC9","sgNTC","protein_coding","retained_intron",48.1279680853784,59.1955755855717,37.0603605851852,4.42758561271856,4.6406262567406,-0.675466897243102,NA,0.502925310844069,0.000292817066850137,1.00555780462129,0.000180494437507085,1.00518700498415,6.62449065753722,NA,0.0115166666666667,0,0.0230333333333333,0.0230333333333333,0.787715099366002,5.27827268647411e-05,FALSE,1,TRUE
"Pccb","propionyl Coenzyme A carboxylase, beta polypeptide","66904","isoComp_00053580","geneComp_00019184","ENSMUST00000149998.2","Pccb","sgC9","sgNTC","protein_coding","retained_intron",10.135403810866,8.52071882076425,11.7500888009677,0.53126174679282,0.890597356654745,0.463159737021593,NA,0.136944051439785,2.88376199268174e-06,0.273885219117577,2.88376199268174e-06,0.171945221949582,4.82681985102643,NA,0.0113833333333333,0,0.0227666666666667,0.0227666666666667,0.542370024523054,3.53150243806182e-07,TRUE,1,FALSE
